dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots,ena_error,ena_library_layout,fastq_urls,fastq_md5s,fastq_bytes,ena_n_fastq,current_local_fastq_complete,current_local_fastq_count,current_local_fastq_paths,target_fastq_dir,dataset_rank,repair_error_rank,download_strategy,download_allowed,blocked_reason,repair_priority
GSE80672,SRR3440681,GSM2132804,SRS1412314,SRX1727092,GSM2132804: GX2521; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2371073550,15807157,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440681/SRR3440681_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440681/SRR3440681_2.fastq.gz,8fc72e3d5fd766dc84804e3002a9f7ed;67524023a8e275ea4bcb8b397f2854bf,647397593;736624186,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,100
GSE80672,SRR3440777,GSM2132871,SRS1412382,SRX1727159,GSM2132871: M1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2350551900,15670346,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440777/SRR3440777_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440777/SRR3440777_2.fastq.gz,4c6a9384aa9d3d508734ae462269bb15;2ce29b7c99c0ae198ee8d9bd0082e7d5,583935269;772726494,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,101
GSE80672,SRR3440794,GSM2132882,SRS1412392,SRX1727170,GSM2132882: M1609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2308153350,15387689,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440794/SRR3440794_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440794/SRR3440794_2.fastq.gz,6859684a825c491b4afae12905a2b74d;b3c5ac7164672fc5897cfc9c6be7807d,582941964;722302380,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,102
GSE80672,SRR3440782,GSM2132875,SRS1412385,SRX1727163,GSM2132875: M1601; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2299326750,15328845,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/002/SRR3440782/SRR3440782_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/002/SRR3440782/SRR3440782_2.fastq.gz,3ca87cc7ade33653e3bfc3ea57212e54;11a19446c21c0dbe48e8a842cb66e323,543796361;666059176,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,103
GSE80672,SRR3440837,GSM2132906,SRS1412417,SRX1727194,GSM2132906: M2405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2281316250,15208775,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440837/SRR3440837_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440837/SRR3440837_2.fastq.gz,1f4bc4ba1bf4116ec270cf056c1689ad;36afbb90fe80150b8a6a269970cd66a3,555029659;697523481,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,104
GSE80672,SRR3440694,GSM2132814,SRS1412324,SRX1727102,GSM2132814: K1; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2178097650,14520651,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440694/SRR3440694_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440694/SRR3440694_2.fastq.gz,44e22a5b4ec12cec562b335de4fb488d;38c53df3f5a28eafe3be629666b4e217,549311951;678445905,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,105
GSE80672,SRR3440836,GSM2132905,SRS1412415,SRX1727193,GSM2132905: M2404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2140541550,14270277,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440836/SRR3440836_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440836/SRR3440836_2.fastq.gz,24d2381592a86ca16b171f497881d10a;10d51ddd735a5d87948e838fa5968695,570656254;595676208,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,106
GSE80672,SRR3440797,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2107282200,14048548,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440797/SRR3440797_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440797/SRR3440797_2.fastq.gz,84433bf423025e38a24eb1b5638706c3;8f92dba53024431465037adf0a784153,565201089;579127912,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,107
GSE80672,SRR3440704,GSM2132819,SRS1412329,SRX1727107,GSM2132819: L3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2037835800,13585572,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440704/SRR3440704_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440704/SRR3440704_2.fastq.gz,ce1c3fa325ac4dde732ab0025709ad5d;deac7838fc81f7d9a36e050cb00e2361,501261307;625485205,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,108
GSE80672,SRR3440789,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2033901900,13559346,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440789/SRR3440789_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/009/SRR3440789/SRR3440789_2.fastq.gz,2c6670579fd8474fbe63228b77e5e5a0;393dad37f202ee135a9e736bbc421cbe,541250008;558052547,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,109
GSE80672,SRR3440790,GSM2132879,SRS1412389,SRX1727167,GSM2132879: M1606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2021552250,13477015,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440790/SRR3440790_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/000/SRR3440790/SRR3440790_2.fastq.gz,18133bf057b3fce95fd26fb76da62359;b4ecfaf4ce8e780180ace1147ebb1152,544007915;619365140,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,110
GSE80672,SRR3440796,GSM2132883,SRS1412393,SRX1727171,GSM2132883: M1610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1965610200,13104068,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440796/SRR3440796_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440796/SRR3440796_2.fastq.gz,b570b623b324af6ab9a3c420a5942b35;0674a7e447d1b3255fd14f2aed7d9dac,494904000;604674334,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,111
GSE80672,SRR3440914,GSM2132950,SRS1412460,SRX1727238,GSM2132950: M3405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1714552200,11430348,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440914/SRR3440914_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/004/SRR3440914/SRR3440914_2.fastq.gz,3a96e05892cefeb8b95c16aea4f6ef61;3b86200ca4a11e2f4b4e5969d12742b3,385883338;476347598,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,112
GSE80672,SRR3440788,GSM2132878,SRS1412388,SRX1727166,GSM2132878: M1605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1678016400,11186776,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440788/SRR3440788_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/008/SRR3440788/SRR3440788_2.fastq.gz,acc2566a1573f340db01a24197a4368d;67b2fcb49c9105bfcb73d77cb5123ec4,411081163;502272204,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,113
GSE80672,SRR3440787,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1467565950,9783773,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440787/SRR3440787_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/007/SRR3440787/SRR3440787_2.fastq.gz,070d7aef98293ce5a004f34d9fed9b31;433328fe6273f415305d68aeed4e7c1c,434618766;487043785,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,114
GSE80672,SRR3440786,GSM2132877,SRS1412387,SRX1727165,GSM2132877: M1603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,956966400,6379776,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440786/SRR3440786_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/006/SRR3440786/SRR3440786_2.fastq.gz,1544cf13baa75dd6810ca687cd164321;0e5c380c5a3a8a79744da0d23b947d6a,264308927;287612061,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,115
GSE80672,SRR3440791,GSM2132880,SRS1412390,SRX1727168,GSM2132880: M1607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,68649150,457661,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440791/SRR3440791_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR344/001/SRR3440791/SRR3440791_2.fastq.gz,7daa2cc3c0b4fcdd1d33dab29fa47757;97ce2140295d05eea1cb4ba44b4f27bc,15777567;25443038,2,False,0,,/data/mouse_methyl/raw/GSE80672/fastq,0,1,ena_direct_first_then_sra_if_needed,True,,116
GSE121141,SRR8032999,GSM3426804,SRS3924503,SRX4865575,GSM3426804: L1208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,36958790700,123195969,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/009/SRR8032999/SRR8032999_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/009/SRR8032999/SRR8032999_2.fastq.gz,6e902483159993bbd287682a104a37bf;121908b05441eebe2870ba032e9ea4a4,8105307793;9951872444,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,117
GSE121141,SRR8032963,GSM3426778,SRS3924495,SRX4865549,GSM3426778: H0610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,35914841400,119716138,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/003/SRR8032963/SRR8032963_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/003/SRR8032963/SRR8032963_2.fastq.gz,8090599e50bf4fb8c0abb5fc3f36aa6a;2f8d7dec17347f5c5f960a4ee59a8552,7967501518;9869721172,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,118
GSE121141,SRR8033010,GSM3426811,SRS3924504,SRX4865582,GSM3426811: L3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,29114781900,97049273,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/000/SRR8033010/SRR8033010_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/000/SRR8033010/SRR8033010_2.fastq.gz,0057e0a282e4da0a6067430091d1d3e1;3be91cb484eaa3630b2726862dca7b19,6552639246;8395751116,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,119
GSE121141,SRR8033036,GSM3426830,SRS3924512,SRX4865601,GSM3426830: Lu3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,25696710600,85655702,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/006/SRR8033036/SRR8033036_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/006/SRR8033036/SRR8033036_2.fastq.gz,ab30562855cf0f92dc157fc78a38b060;e67dd1a88dcfbd85d4ca7cfd88c50bab,5808134313;6766083011,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,120
GSE121141,SRR8032957,GSM3426773,SRS3924493,SRX4865544,GSM3426773: Br3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,21605632800,72018776,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/007/SRR8032957/SRR8032957_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/007/SRR8032957/SRR8032957_2.fastq.gz,619663fdb2e1caacfdbac42b384c9bb6;f76777ef44d2a94d8232fbb5c5abf1ee,4897791354;5717171341,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,121
GSE121141,SRR8032968,GSM3426782,SRS3924496,SRX4865553,GSM3426782: H1207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,20101354800,67004516,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8032968/SRR8032968_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8032968/SRR8032968_2.fastq.gz,d2e0c697662750486abb62272d956e6e;72647358576507be6b0314bc955a0738,4512620131;5133574519,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,122
GSE121141,SRR8033031,GSM3426827,SRS3924511,SRX4865598,GSM3426827: Lu2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,15501365700,51671219,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8033031/SRR8033031_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8033031/SRR8033031_2.fastq.gz,822ce6d2c48f528d519681cd0e180988;47eeeda2c9a9b06f1c22683b9bd888df,3387333453;3858644243,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,123
GSE121141,SRR8032981,GSM3426791,SRS3924499,SRX4865562,GSM3426791: H3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14788826100,49296087,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8032981/SRR8032981_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8032981/SRR8032981_2.fastq.gz,f116ebe341b0ddad04d29b4cbb8b1b50;cc6963dd5535ee941e1cba947211707f,3238764641;3644123888,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,124
GSE121141,SRR8033007,GSM3426808,SRS3924502,SRX4865579,GSM3426808: L2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14738487600,49128292,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/007/SRR8033007/SRR8033007_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/007/SRR8033007/SRR8033007_2.fastq.gz,8f66ea08724640745dff36edc69300e8;6b12579dde41fca8717ced311bb191d2,3256957147;4328480235,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,125
GSE121141,SRR8033006,GSM3426808,SRS3924502,SRX4865579,GSM3426808: L2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14135349900,47117833,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/006/SRR8033006/SRR8033006_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/006/SRR8033006/SRR8033006_2.fastq.gz,a73f4bc0cdf8cd2d13e5f5ae3eb187cd;f2a520d55d3f6bd2bc0a9dd7ac030207,3104762201;3996351935,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,126
GSE121141,SRR8032948,GSM3426766,SRS3924492,SRX4865537,GSM3426766: Br2005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,14084836800,46949456,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8032948/SRR8032948_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8032948/SRR8032948_2.fastq.gz,67692976fc1c59148464af54201c25f5;12c512313a32ecdf5454f7517e7dc5bf,3196018285;3924971434,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,127
GSE121141,SRR8033028,GSM3426824,SRS3924510,SRX4865595,GSM3426824: Lu1209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,13761249000,45870830,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8033028/SRR8033028_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8033028/SRR8033028_2.fastq.gz,0905e2b26b6f08e721bdce402b946303;bd6bce140a8f5579e42615c768728612,3046648925;3518785145,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,128
GSE121141,SRR8032990,GSM3426797,SRS3924500,SRX4865568,GSM3426797: L0608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,13497412200,44991374,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/000/SRR8032990/SRR8032990_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/000/SRR8032990/SRR8032990_2.fastq.gz,baf0a849e867d1359e50523a883565c7;d47bc61f852f2e6f1c451d25be5c8720,3076394661;3665349059,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,129
GSE121141,SRR8032991,GSM3426797,SRS3924500,SRX4865568,GSM3426797: L0608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,13101677400,43672258,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8032991/SRR8032991_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/001/SRR8032991/SRR8032991_2.fastq.gz,b1084269fd50309a81f18960c7fb945c;9bd846f3af68c9c19776d2bf3bbc2d2a,2964390068;3489723343,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,130
GSE121141,SRR8033023,GSM3426821,SRS3924508,SRX4865592,GSM3426821: Lu1204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,12517758600,41725862,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/003/SRR8033023/SRR8033023_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/003/SRR8033023/SRR8033023_2.fastq.gz,cbda131f52f54678b92c3f8c1c48f4d2;7be5581b0221e285b45dc40666a75cb1,2802605172;3514477809,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,131
GSE121141,SRR8033008,GSM3426809,SRS3924398,SRX4865580,GSM3426809: L2006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,12435882900,41452943,,PAIRED,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8033008/SRR8033008_1.fastq.gz;https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR803/008/SRR8033008/SRR8033008_2.fastq.gz,d96b673ca9a06bf80aadea8a405f57bf;5d3022cbe5d00a55fc72b3a82af28d50,2794666039;3095468402,2,False,0,,/data/mouse_methyl/raw/GSE121141/fastq,1,1,ena_direct_first_then_sra_if_needed,True,,132
