dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE80672,SRR3440847,GSM2132912,SRS1412422,SRX1727200,GSM2132912: M2602; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,4022313600,26815424
GSE80672,SRR3440848,GSM2132913,SRS1412423,SRX1727201,GSM2132913: M2603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1897007250,12646715
GSE80672,SRR3440849,GSM2132913,SRS1412423,SRX1727201,GSM2132913: M2603; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1925414850,12836099
GSE80672,SRR3440850,GSM2132914,SRS1412424,SRX1727202,GSM2132914: M2604; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1827733350,12184889
GSE80672,SRR3440851,GSM2132914,SRS1412424,SRX1727202,GSM2132914: M2604; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3165408300,21102722
GSE80672,SRR3440852,GSM2132915,SRS1412425,SRX1727203,GSM2132915: M2605; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2290107750,15267385
GSE80672,SRR3440853,GSM2132916,SRS1412426,SRX1727204,GSM2132916: M2606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2668983150,17793221
GSE80672,SRR3440854,GSM2132916,SRS1412426,SRX1727204,GSM2132916: M2606; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4094587350,27297249
GSE80672,SRR3440855,GSM2132917,SRS1412427,SRX1727205,GSM2132917: M2607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1736366850,11575779
GSE80672,SRR3440856,GSM2132917,SRS1412427,SRX1727205,GSM2132917: M2607; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1963481400,13089876
GSE80672,SRR3440857,GSM2132918,SRS1412428,SRX1727206,GSM2132918: M2608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1891939650,12612931
GSE80672,SRR3440858,GSM2132918,SRS1412428,SRX1727206,GSM2132918: M2608; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2022924900,13486166
GSE80672,SRR3440859,GSM2132919,SRS1412429,SRX1727207,GSM2132919: M2609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1947754200,12985028
GSE80672,SRR3440860,GSM2132919,SRS1412429,SRX1727207,GSM2132919: M2609; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2840358900,18935726
GSE80672,SRR3440861,GSM2132920,SRS1412430,SRX1727208,GSM2132920: M2610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2647334850,17648899
GSE80672,SRR3440862,GSM2132920,SRS1412430,SRX1727208,GSM2132920: M2610; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4025446500,26836310
GSE80672,SRR3440863,GSM2132921,SRS1412431,SRX1727209,GSM2132921: M2801; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,73039200,486928
GSE80672,SRR3440864,GSM2132921,SRS1412431,SRX1727209,GSM2132921: M2801; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2289357300,15262382
GSE80672,SRR3440865,GSM2132922,SRS1412432,SRX1727210,GSM2132922: M2802; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2551807950,17012053
GSE80672,SRR3440866,GSM2132922,SRS1412432,SRX1727210,GSM2132922: M2802; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3019111800,20127412
GSE80672,SRR3440867,GSM2132923,SRS1412433,SRX1727211,GSM2132923: M2804; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2913597450,19423983
GSE80672,SRR3440868,GSM2132923,SRS1412433,SRX1727211,GSM2132923: M2804; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2594522850,17296819
GSE80672,SRR3440869,GSM2132924,SRS1412435,SRX1727212,GSM2132924: M2805; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3389232000,22594880
GSE80672,SRR3440870,GSM2132925,SRS1412434,SRX1727213,GSM2132925: M2806; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1810954200,12073028
GSE80672,SRR3440871,GSM2132925,SRS1412434,SRX1727213,GSM2132925: M2806; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2121029250,14140195
GSE80672,SRR3440872,GSM2132926,SRS1412436,SRX1727214,GSM2132926: M2807; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2146281450,14308543
GSE80672,SRR3440873,GSM2132926,SRS1412436,SRX1727214,GSM2132926: M2807; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2808078450,18720523
GSE80672,SRR3440874,GSM2132927,SRS1412437,SRX1727215,GSM2132927: M2808; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1794610500,11964070
GSE80672,SRR3440875,GSM2132927,SRS1412437,SRX1727215,GSM2132927: M2808; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2608288200,17388588
GSE80672,SRR3440876,GSM2132928,SRS1412438,SRX1727216,GSM2132928: M2809; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2181478200,14543188
GSE80672,SRR3440877,GSM2132928,SRS1412438,SRX1727216,GSM2132928: M2809; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2984058900,19893726
GSE80672,SRR3440878,GSM2132929,SRS1412439,SRX1727217,GSM2132929: M2810; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3520546050,23470307
GSE80672,SRR3440879,GSM2132930,SRS1412440,SRX1727218,GSM2132930: M3001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1581026250,10540175
GSE80672,SRR3440880,GSM2132930,SRS1412440,SRX1727218,GSM2132930: M3001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2734834050,18232227
GSE80672,SRR3440881,GSM2132931,SRS1412441,SRX1727219,GSM2132931: M3002; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3899681100,25997874
GSE80672,SRR3440882,GSM2132932,SRS1412442,SRX1727220,GSM2132932: M3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3022314750,20148765
GSE80672,SRR3440883,GSM2132932,SRS1412442,SRX1727220,GSM2132932: M3003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4631051550,30873677
GSE80672,SRR3440884,GSM2132933,SRS1412443,SRX1727221,GSM2132933: M3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3375901650,22506011
GSE80672,SRR3440885,GSM2132933,SRS1412443,SRX1727221,GSM2132933: M3004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5271303300,35142022
GSE80672,SRR3440886,GSM2132934,SRS1412444,SRX1727222,GSM2132934: M3005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2265817800,15105452
GSE80672,SRR3440887,GSM2132934,SRS1412444,SRX1727222,GSM2132934: M3005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2208287400,14721916
GSE80672,SRR3440888,GSM2132935,SRS1412445,SRX1727223,GSM2132935: M3006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2064764400,13765096
GSE80672,SRR3440889,GSM2132935,SRS1412445,SRX1727223,GSM2132935: M3006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2179518450,14530123
GSE80672,SRR3440890,GSM2132936,SRS1412446,SRX1727224,GSM2132936: M3007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4283900850,28559339
GSE80672,SRR3440891,GSM2132937,SRS1412447,SRX1727225,GSM2132937: M3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3815854050,25439027
GSE80672,SRR3440892,GSM2132937,SRS1412447,SRX1727225,GSM2132937: M3009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,5592636150,37284241
GSE80672,SRR3440893,GSM2132938,SRS1412448,SRX1727226,GSM2132938: M3010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2491105950,16607373
GSE80672,SRR3440894,GSM2132939,SRS1412450,SRX1727227,GSM2132939: M3204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3822468300,25483122
GSE80672,SRR3440895,GSM2132939,SRS1412450,SRX1727227,GSM2132939: M3204; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3691135050,24607567
GSE80672,SRR3440896,GSM2132940,SRS1412449,SRX1727228,GSM2132940: M3205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3242239350,21614929
GSE80672,SRR3440897,GSM2132940,SRS1412449,SRX1727228,GSM2132940: M3205; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4977341550,33182277
GSE80672,SRR3440898,GSM2132941,SRS1412451,SRX1727229,GSM2132941: M3206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1982507700,13216718
GSE80672,SRR3440899,GSM2132941,SRS1412451,SRX1727229,GSM2132941: M3206; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2038370400,13589136
GSE80672,SRR3440900,GSM2132942,SRS1412452,SRX1727230,GSM2132942: M3207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,972369750,6482465
GSE80672,SRR3440901,GSM2132942,SRS1412452,SRX1727230,GSM2132942: M3207; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1935590100,12903934
GSE80672,SRR3440902,GSM2132943,SRS1412453,SRX1727231,GSM2132943: M3208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3056667750,20377785
GSE80672,SRR3440903,GSM2132943,SRS1412453,SRX1727231,GSM2132943: M3208; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4713701700,31424678
GSE80672,SRR3440904,GSM2132944,SRS1412454,SRX1727232,GSM2132944: M3209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1928941950,12859613
GSE80672,SRR3440905,GSM2132944,SRS1412454,SRX1727232,GSM2132944: M3209; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2158078500,14387190
GSE80672,SRR3440906,GSM2132945,SRS1412456,SRX1727233,GSM2132945: M3210; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4006070700,26707138
GSE80672,SRR3440907,GSM2132946,SRS1412455,SRX1727234,GSM2132946: M3401; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2366101350,15774009
GSE80672,SRR3440908,GSM2132946,SRS1412455,SRX1727234,GSM2132946: M3401; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3252276750,21681845
GSE80672,SRR3440909,GSM2132947,SRS1412457,SRX1727235,GSM2132947: M3402; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,1828545750,12190305
GSE80672,SRR3440910,GSM2132947,SRS1412457,SRX1727235,GSM2132947: M3402; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2903064300,19353762
GSE80672,SRR3440911,GSM2132948,SRS1412459,SRX1727236,GSM2132948: M3403; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3035697300,20237982
GSE80672,SRR3440912,GSM2132949,SRS1412458,SRX1727237,GSM2132949: M3404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3074911500,20499410
GSE80672,SRR3440913,GSM2132949,SRS1412458,SRX1727237,GSM2132949: M3404; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,4668926700,31126178
GSE80672,SRR3440914,GSM2132950,SRS1412460,SRX1727238,GSM2132950: M3405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1714552200,11430348
GSE80672,SRR3440915,GSM2132950,SRS1412460,SRX1727238,GSM2132950: M3405; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,2981027700,19873518
GSE80672,SRR3440916,GSM2132951,SRS1412461,SRX1727239,GSM2132951: M3406; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,3674835450,24498903
GSE80672,SRR3440917,GSM2132952,SRS1412463,SRX1727240,GSM2132952: M3408; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,2,True,paired _1/_2 FASTQ,completed,0,not_needed,already has expected FASTQ files,68943000,459620
