dataset,run_accession,local_fastq_files,local_fastq_count,local_size_bytes,mates_present,sample_id,library_layout,library_strategy,library_selection,sample_accession,experiment_accession,experiment_title,biosample,bioproject,run_total_bases,metadata_status
GSE60012,SRR1534538,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534538_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534538_2.fastq,2,11579792036,1;2,GSM1463690,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672507,SRX668019,GSM1463690: RRBS_13_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950361,PRJNA257275,3383575548,mapped
GSE60012,SRR1534539,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534539_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534539_2.fastq,2,8293837068,1;2,GSM1463691,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672509,SRX668020,GSM1463691: RRBS_14_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950362,PRJNA257275,2427094438,mapped
GSE60012,SRR1534540,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534540_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534540_2.fastq,2,9306312188,1;2,GSM1463692,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672511,SRX668021,GSM1463692: RRBS_19_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950305,PRJNA257275,2721816074,mapped
GSE60012,SRR1534541,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534541_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534541_2.fastq,2,7849457976,1;2,GSM1463693,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672512,SRX668022,GSM1463693: RRBS_20_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950306,PRJNA257275,2297752020,mapped
GSE60012,SRR1534542,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534542_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534542_2.fastq,2,6892537516,1;2,GSM1463694,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672510,SRX668023,GSM1463694: RRBS_21_Mouse_Liver_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950307,PRJNA257275,2019206544,mapped
GSE60012,SRR1534543,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534543_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534543_2.fastq,2,10267001936,1;2,GSM1463695,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672514,SRX668024,GSM1463695: RRBS_23_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950308,PRJNA257275,3018819098,mapped
GSE60012,SRR1534544,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534544_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534544_2.fastq,2,9856423024,1;2,GSM1463696,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672513,SRX668025,GSM1463696: RRBS_24_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950309,PRJNA257275,2898621624,mapped
GSE60012,SRR1534545,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534545_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534545_2.fastq,2,6144836584,1;2,GSM1463697,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672515,SRX668026,GSM1463697: RRBS_26_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950310,PRJNA257275,1810815264,mapped
GSE60012,SRR1534546,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534546_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534546_2.fastq,2,9310455332,1;2,GSM1463698,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672516,SRX668027,GSM1463698: RRBS_28_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950311,PRJNA257275,2738820030,mapped
GSE60012,SRR1534547,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534547_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534547_2.fastq,2,6833071732,1;2,GSM1463699,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672517,SRX668028,GSM1463699: RRBS_29_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950312,PRJNA257275,2013459038,mapped
GSE60012,SRR1534548,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534548_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534548_2.fastq,2,5465306968,1;2,GSM1463700,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672519,SRX668029,GSM1463700: RRBS_31_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950313,PRJNA257275,1610687400,mapped
GSE60012,SRR1534549,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534549_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534549_2.fastq,2,17658041384,1;2,GSM1463701,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672518,SRX668030,GSM1463701: RRBS_34_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950314,PRJNA257275,5152793356,mapped
GSE60012,SRR1534550,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534550_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534550_2.fastq,2,6648759932,1;2,GSM1463702,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672520,SRX668031,GSM1463702: RRBS_35_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950315,PRJNA257275,1947829642,mapped
GSE60012,SRR1534551,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534551_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534551_2.fastq,2,10552369172,1;2,GSM1463703,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672521,SRX668032,GSM1463703: RRBS_38_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950316,PRJNA257275,3071585000,mapped
GSE60012,SRR1534552,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534552_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534552_2.fastq,2,9796266964,1;2,GSM1463704,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672522,SRX668033,GSM1463704: RRBS_40_Mouse_Liver_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950317,PRJNA257275,2852466200,mapped
GSE60012,SRR1534553,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534553_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534553_2.fastq,2,4023502424,1;2,GSM1463705,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672523,SRX668034,GSM1463705: RRBS_42_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950318,PRJNA257275,1179220450,mapped
GSE60012,SRR1534554,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534554_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534554_2.fastq,2,9683269276,1;2,GSM1463706,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672524,SRX668035,GSM1463706: RRBS_47_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950319,PRJNA257275,2831550352,mapped
GSE60012,SRR1534555,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534555_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534555_2.fastq,2,4246041804,1;2,GSM1463707,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672525,SRX668036,GSM1463707: RRBS_48_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950320,PRJNA257275,1244401406,mapped
GSE60012,SRR1534556,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534556_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534556_2.fastq,2,7560508700,1;2,GSM1463708,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672526,SRX668037,GSM1463708: RRBS_49_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950321,PRJNA257275,2213648310,mapped
GSE60012,SRR1534557,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534557_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534557_2.fastq,2,7292641680,1;2,GSM1463709,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672527,SRX668038,GSM1463709: RRBS_50_Mouse_Liver_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950322,PRJNA257275,2135670856,mapped
GSE60012,SRR1534558,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534558_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534558_2.fastq,2,7652436760,1;2,GSM1463710,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672528,SRX668039,GSM1463710: RRBS_51_Mouse_Liver_M_8w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950323,PRJNA257275,2240392302,mapped
GSE60012,SRR1534559,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534559_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534559_2.fastq,2,9959531840,1;2,GSM1463711,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672529,SRX668040,GSM1463711: RRBS_52_Mouse_Liver_M_8w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950324,PRJNA257275,2911936454,mapped
GSE60012,SRR1534560,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534560_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534560_2.fastq,2,8071821048,1;2,GSM1463712,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672531,SRX668041,GSM1463712: RRBS_53_Mouse_Liver_M_8w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950325,PRJNA257275,2362466558,mapped
GSE60012,SRR1534561,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534561_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534561_2.fastq,2,12760502136,1;2,GSM1463713,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672530,SRX668042,GSM1463713: RRBS_54_Mouse_Liver_M_8w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950326,PRJNA257275,3727245824,mapped
GSE60012,SRR1534562,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534562_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534562_2.fastq,2,7428472396,1;2,GSM1463714,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672532,SRX668043,GSM1463714: RRBS_55_Mouse_Liver_M_8w_NORMAL; Mus musculus; Bisulfite-Seq,SAMN02950327,PRJNA257275,2175201650,mapped
GSE60012,SRR1534563,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534563_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534563_2.fastq,2,6673300324,1;2,GSM1463715,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672533,SRX668044,GSM1463715: RRBS_1_Mouse_Liver_F_20w_castration; Mus musculus; Bisulfite-Seq,SAMN02950328,PRJNA257275,1946895000,mapped
GSE60012,SRR1534564,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534564_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534564_2.fastq,2,8146936328,1;2,GSM1463716,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672534,SRX668045,GSM1463716: RRBS_2_Mouse_Liver_F_20w_castration; Mus musculus; Bisulfite-Seq,SAMN02950329,PRJNA257275,2374393200,mapped
GSE60012,SRR1534565,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534565_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534565_2.fastq,2,6073782460,1;2,GSM1463717,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672535,SRX668046,GSM1463717: RRBS_3_Mouse_Liver_F_20w_castration; Mus musculus; Bisulfite-Seq,SAMN02950330,PRJNA257275,1772140800,mapped
GSE60012,SRR1534566,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_2.fastq,2,6218734032,1;2,GSM1463718,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672536,SRX668047,GSM1463718: RRBS_100_Mouse_Liver_M_31w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950331,PRJNA257275,1821949100,mapped
GSE60012,SRR1534567,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_2.fastq,2,6963701400,1;2,GSM1463719,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672537,SRX668048,GSM1463719: RRBS_101_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950332,PRJNA257275,2031378800,mapped
GSE60012,SRR1534568,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_2.fastq,2,14693700120,1;2,GSM1463720,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672539,SRX668049,GSM1463720: RRBS_102_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950333,PRJNA257275,4272080800,mapped
GSE60012,SRR1534569,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_2.fastq,2,6457035244,1;2,GSM1463721,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672538,SRX668050,GSM1463721: RRBS_103_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950334,PRJNA257275,1883878000,mapped
GSE60012,SRR1534570,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_2.fastq,2,7893090024,1;2,GSM1463722,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672540,SRX668051,GSM1463722: RRBS_104_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950275,PRJNA257275,2300815800,mapped
GSE60012,SRR1534571,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_2.fastq,2,10109535636,1;2,GSM1463723,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672543,SRX668052,GSM1463723: RRBS_105_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950276,PRJNA257275,2943283000,mapped
GSE60012,SRR1534572,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_2.fastq,2,4784912872,1;2,GSM1463724,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672541,SRX668053,GSM1463724: RRBS_96_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950277,PRJNA257275,1378204590,mapped
GSE60012,SRR1534573,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_2.fastq,2,5751424716,1;2,GSM1463725,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672542,SRX668054,GSM1463725: RRBS_97_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950278,PRJNA257275,1685101372,mapped
GSE60012,SRR1534574,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_2.fastq,2,2285575204,1;2,GSM1463726,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672544,SRX668055,GSM1463726: RRBS_98_Mouse_Liver_M_28w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950279,PRJNA257275,670430930,mapped
GSE60012,SRR1534575,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_2.fastq,2,2259332212,1;2,GSM1463727,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672545,SRX668056,GSM1463727: RRBS_99_Mouse_Liver_M_31w_old_castration; Mus musculus; Bisulfite-Seq,SAMN02950280,PRJNA257275,662760182,mapped
GSE60012,SRR1534576,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_2.fastq,2,8555974736,1;2,GSM1463728,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672547,SRX668057,GSM1463728: RRBS_106_Mouse_Liver_M_20w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950281,PRJNA257275,2492956400,mapped
GSE60012,SRR1534577,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_2.fastq,2,7748375360,1;2,GSM1463729,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672546,SRX668058,GSM1463729: RRBS_107_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950282,PRJNA257275,2258825200,mapped
GSE60012,SRR1534578,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_2.fastq,2,5452628424,1;2,GSM1463730,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672548,SRX668059,GSM1463730: RRBS_108_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950283,PRJNA257275,1591009000,mapped
GSE60012,SRR1534579,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_2.fastq,2,4860601636,1;2,GSM1463731,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672549,SRX668060,GSM1463731: RRBS_109_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950284,PRJNA257275,1418428400,mapped
GSE60012,SRR1534580,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_2.fastq,2,5987027400,1;2,GSM1463732,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672550,SRX668061,GSM1463732: RRBS_110_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950285,PRJNA257275,1746845200,mapped
GSE60012,SRR1534581,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_2.fastq,2,4549424380,1;2,GSM1463733,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672551,SRX668062,GSM1463733: RRBS_111_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950286,PRJNA257275,1310440458,mapped
GSE60012,SRR1534582,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_2.fastq,2,4564097752,1;2,GSM1463734,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672553,SRX668063,GSM1463734: RRBS_112_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950287,PRJNA257275,1314672964,mapped
GSE60012,SRR1534583,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_2.fastq,2,1290640108,1;2,GSM1463735,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672552,SRX668064,GSM1463735: RRBS_113_Mouse_Liver_M_28w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950288,PRJNA257275,372680304,mapped
GSE60012,SRR1534584,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_2.fastq,2,3047473272,1;2,GSM1463736,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672554,SRX668065,GSM1463736: RRBS_114_Mouse_Liver_M_31w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950289,PRJNA257275,893503570,mapped
GSE60012,SRR1534585,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_2.fastq,2,5366829744,1;2,GSM1463737,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672555,SRX668066,GSM1463737: RRBS_115_Mouse_Liver_M_31w_old_castration_control; Mus musculus; Bisulfite-Seq,SAMN02950290,PRJNA257275,1572533842,mapped
GSE60012,SRR1534586,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_2.fastq,2,9669436568,1;2,GSM1463738,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672556,SRX668067,GSM1463738: RRBS_116_Mouse_Liver_M_20w_testosterone; Mus musculus; Bisulfite-Seq,SAMN02950291,PRJNA257275,2779490306,mapped
GSE60012,SRR1534587,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_2.fastq,2,6629363012,1;2,GSM1463739,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672557,SRX668068,GSM1463739: RRBS_117_Mouse_Liver_M_20w_testosterone; Mus musculus; Bisulfite-Seq,SAMN02950292,PRJNA257275,1908995142,mapped
GSE60012,SRR1534588,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_2.fastq,2,4683874960,1;2,GSM1463740,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672558,SRX668069,GSM1463740: RRBS_118_Mouse_Liver_M_20w_testosterone; Mus musculus; Bisulfite-Seq,SAMN02950293,PRJNA257275,1349136790,mapped
GSE60012,SRR1534589,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_2.fastq,2,12479410960,1;2,GSM1463741,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672559,SRX668070,GSM1463741: RRBS_119_Mouse_Liver_M_20w_testosterone; Mus musculus; Bisulfite-Seq,SAMN02950294,PRJNA257275,3645375830,mapped
GSE60012,SRR1534590,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_2.fastq,2,7868943752,1;2,GSM1463742,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672560,SRX668071,GSM1463742: RRBS_120_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950295,PRJNA257275,2293777200,mapped
GSE60012,SRR1534591,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_2.fastq,2,194181644,1;2,GSM1463743,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672561,SRX668072,GSM1463743: RRBS_121_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950296,PRJNA257275,57075800,mapped
GSE60012,SRR1534592,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_2.fastq,2,248165192,1;2,GSM1463744,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672562,SRX668073,GSM1463744: RRBS_122_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950297,PRJNA257275,72908200,mapped
GSE60012,SRR1534593,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_2.fastq,2,8534161132,1;2,GSM1463745,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672563,SRX668074,GSM1463745: RRBS_123_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950298,PRJNA257275,2486638800,mapped
GSE60012,SRR1534594,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_2.fastq,2,7415255864,1;2,GSM1463746,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672564,SRX668075,GSM1463746: RRBS_124_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950299,PRJNA257275,2162308800,mapped
GSE60012,SRR1534595,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_2.fastq,2,7921149744,1;2,GSM1463747,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672566,SRX668076,GSM1463747: RRBS_125_Mouse_Liver_F_20w_testosterone_+_castaration; Mus musculus; Bisulfite-Seq,SAMN02950300,PRJNA257275,2308950000,mapped
GSE60012,SRR1534596,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_2.fastq,2,5309858284,1;2,GSM1463748,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672565,SRX668077,GSM1463748: RRBS_126_Mouse_Liver_M_20w_testosterone_control; Mus musculus; Bisulfite-Seq,SAMN02950301,PRJNA257275,1529263220,mapped
GSE60012,SRR1534597,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_2.fastq,2,4801010908,1;2,GSM1463749,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672567,SRX668078,GSM1463749: RRBS_127_Mouse_Liver_M_20w_testosterone_control; Mus musculus; Bisulfite-Seq,SAMN02950302,PRJNA257275,1382847156,mapped
GSE60012,SRR1534598,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_2.fastq,2,14185270312,1;2,GSM1463750,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672568,SRX668079,GSM1463750: RRBS_128_Mouse_Liver_M_20w_testosterone_control; Mus musculus; Bisulfite-Seq,SAMN02950303,PRJNA257275,4141904152,mapped
GSE60012,SRR1534599,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_2.fastq,2,6976422820,1;2,GSM1463751,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672569,SRX668080,GSM1463751: RRBS_129_Mouse_Liver_M_20w_testosterone_control; Mus musculus; Bisulfite-Seq,SAMN02950304,PRJNA257275,2043596226,mapped
GSE60012,SRR1534600,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_2.fastq,2,9613324932,1;2,GSM1463752,PAIRED,Bisulfite-Seq,Reduced Representation,SRS672570,SRX668081,GSM1463752: RRBS_130_Mouse_Liver_F_20w_vehacle_+_castration; Mus musculus; Bisulfite-Seq,SAMN02950335,PRJNA257275,2799399400,mapped
