dataset,run_accession,sample_id,library_layout,fastq_count,mates_present,missing_mate,pairing_status,total_size_bytes,total_size_gib,local_paths
GSE60012,SRR1534555,GSM1463707,PAIRED,2,1;2,,complete_pair,4246041804,3.954435,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534555_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534555_2.fastq
GSE60012,SRR1534556,GSM1463708,PAIRED,2,1;2,,complete_pair,7560508700,7.041272,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534556_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534556_2.fastq
GSE60012,SRR1534557,GSM1463709,PAIRED,2,1;2,,complete_pair,7292641680,6.791802,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534557_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534557_2.fastq
GSE60012,SRR1534558,GSM1463710,PAIRED,2,1;2,,complete_pair,7652436760,7.126887,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534558_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534558_2.fastq
GSE60012,SRR1534559,GSM1463711,PAIRED,2,1;2,,complete_pair,9959531840,9.275537,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534559_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534559_2.fastq
GSE60012,SRR1534560,GSM1463712,PAIRED,2,1;2,,complete_pair,8071821048,7.517469,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534560_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534560_2.fastq
GSE60012,SRR1534561,GSM1463713,PAIRED,2,1;2,,complete_pair,12760502136,11.884144,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534561_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534561_2.fastq
GSE60012,SRR1534562,GSM1463714,PAIRED,2,1;2,,complete_pair,7428472396,6.918304,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534562_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534562_2.fastq
GSE60012,SRR1534563,GSM1463715,PAIRED,2,1;2,,complete_pair,6673300324,6.214995,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534563_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534563_2.fastq
GSE60012,SRR1534564,GSM1463716,PAIRED,2,1;2,,complete_pair,8146936328,7.587426,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534564_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534564_2.fastq
GSE60012,SRR1534565,GSM1463717,PAIRED,2,1;2,,complete_pair,6073782460,5.656651,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534565_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534565_2.fastq
GSE60012,SRR1534566,GSM1463718,PAIRED,2,1;2,,complete_pair,6218734032,5.791647,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534566_2.fastq
GSE60012,SRR1534567,GSM1463719,PAIRED,2,1;2,,complete_pair,6963701400,6.485452,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534567_2.fastq
GSE60012,SRR1534568,GSM1463720,PAIRED,2,1;2,,complete_pair,14693700120,13.684575,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534568_2.fastq
GSE60012,SRR1534569,GSM1463721,PAIRED,2,1;2,,complete_pair,6457035244,6.013583,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534569_2.fastq
GSE60012,SRR1534570,GSM1463722,PAIRED,2,1;2,,complete_pair,7893090024,7.351013,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534570_2.fastq
GSE60012,SRR1534571,GSM1463723,PAIRED,2,1;2,,complete_pair,10109535636,9.415239,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534571_2.fastq
GSE60012,SRR1534572,GSM1463724,PAIRED,2,1;2,,complete_pair,4784912872,4.456297,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534572_2.fastq
GSE60012,SRR1534573,GSM1463725,PAIRED,2,1;2,,complete_pair,5751424716,5.356432,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534573_2.fastq
GSE60012,SRR1534574,GSM1463726,PAIRED,2,1;2,,complete_pair,2285575204,2.128608,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534574_2.fastq
GSE60012,SRR1534575,GSM1463727,PAIRED,2,1;2,,complete_pair,2259332212,2.104167,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534575_2.fastq
GSE60012,SRR1534576,GSM1463728,PAIRED,2,1;2,,complete_pair,8555974736,7.968372,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534576_2.fastq
GSE60012,SRR1534577,GSM1463729,PAIRED,2,1;2,,complete_pair,7748375360,7.216237,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534577_2.fastq
GSE60012,SRR1534578,GSM1463730,PAIRED,2,1;2,,complete_pair,5452628424,5.078156,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534578_2.fastq
GSE60012,SRR1534579,GSM1463731,PAIRED,2,1;2,,complete_pair,4860601636,4.526788,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534579_2.fastq
GSE60012,SRR1534580,GSM1463732,PAIRED,2,1;2,,complete_pair,5987027400,5.575854,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534580_2.fastq
GSE60012,SRR1534581,GSM1463733,PAIRED,2,1;2,,complete_pair,4549424380,4.236982,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534581_2.fastq
GSE60012,SRR1534582,GSM1463734,PAIRED,2,1;2,,complete_pair,4564097752,4.250647,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534582_2.fastq
GSE60012,SRR1534583,GSM1463735,PAIRED,2,1;2,,complete_pair,1290640108,1.202002,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534583_2.fastq
GSE60012,SRR1534584,GSM1463736,PAIRED,2,1;2,,complete_pair,3047473272,2.838181,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534584_2.fastq
GSE60012,SRR1534585,GSM1463737,PAIRED,2,1;2,,complete_pair,5366829744,4.99825,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534585_2.fastq
GSE60012,SRR1534586,GSM1463738,PAIRED,2,1;2,,complete_pair,9669436568,9.005365,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534586_2.fastq
GSE60012,SRR1534587,GSM1463739,PAIRED,2,1;2,,complete_pair,6629363012,6.174075,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534587_2.fastq
GSE60012,SRR1534588,GSM1463740,PAIRED,2,1;2,,complete_pair,4683874960,4.362198,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534588_2.fastq
GSE60012,SRR1534589,GSM1463741,PAIRED,2,1;2,,complete_pair,12479410960,11.622357,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534589_2.fastq
GSE60012,SRR1534590,GSM1463742,PAIRED,2,1;2,,complete_pair,7868943752,7.328525,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534590_2.fastq
GSE60012,SRR1534591,GSM1463743,PAIRED,2,1;2,,complete_pair,194181644,0.180846,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534591_2.fastq
GSE60012,SRR1534592,GSM1463744,PAIRED,2,1;2,,complete_pair,248165192,0.231122,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534592_2.fastq
GSE60012,SRR1534593,GSM1463745,PAIRED,2,1;2,,complete_pair,8534161132,7.948057,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534593_2.fastq
GSE60012,SRR1534594,GSM1463746,PAIRED,2,1;2,,complete_pair,7415255864,6.905995,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534594_2.fastq
GSE60012,SRR1534595,GSM1463747,PAIRED,2,1;2,,complete_pair,7921149744,7.377146,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534595_2.fastq
GSE60012,SRR1534596,GSM1463748,PAIRED,2,1;2,,complete_pair,5309858284,4.945191,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534596_2.fastq
GSE60012,SRR1534597,GSM1463749,PAIRED,2,1;2,,complete_pair,4801010908,4.47129,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534597_2.fastq
GSE60012,SRR1534598,GSM1463750,PAIRED,2,1;2,,complete_pair,14185270312,13.211062,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534598_2.fastq
GSE60012,SRR1534599,GSM1463751,PAIRED,2,1;2,,complete_pair,6976422820,6.4973,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534599_2.fastq
GSE60012,SRR1534600,GSM1463752,PAIRED,2,1;2,,complete_pair,9613324932,8.953107,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534600_2.fastq
GSE60012,SRR1534601,GSM1463753,PAIRED,2,1;2,,complete_pair,8426856480,7.848122,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534601_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534601_2.fastq
GSE60012,SRR1534602,GSM1463754,PAIRED,2,1;2,,complete_pair,6713359724,6.252303,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534602_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534602_2.fastq
GSE60012,SRR1534603,GSM1463755,PAIRED,2,1;2,,complete_pair,9921499628,9.240117,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534603_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534603_2.fastq
GSE60012,SRR1534604,GSM1463756,PAIRED,2,1;2,,complete_pair,8879648252,8.269817,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534604_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534604_2.fastq
GSE60012,SRR1534605,GSM1463757,PAIRED,2,1;2,,complete_pair,6365857032,5.928666,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534605_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534605_2.fastq
GSE60012,SRR1534606,GSM1463758,PAIRED,2,1;2,,complete_pair,8824556232,8.218508,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534606_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534606_2.fastq
GSE60012,SRR1534607,GSM1463759,PAIRED,2,1;2,,complete_pair,14500388480,13.504539,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534607_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534607_2.fastq
GSE60012,SRR1534612,GSM1463764,PAIRED,2,1;2,,complete_pair,3813968772,3.552035,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534612_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534612_2.fastq
GSE60012,SRR1534619,GSM1463771,PAIRED,2,1;2,,complete_pair,8075933276,7.521299,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534619_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534619_2.fastq
GSE60012,SRR1534620,GSM1463772,PAIRED,2,1;2,,complete_pair,6895458496,6.421896,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534620_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534620_2.fastq
GSE60012,SRR1534622,GSM1463774,PAIRED,2,1;2,,complete_pair,1464014760,1.36347,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534622_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534622_2.fastq
GSE60012,SRR1534623,GSM1463775,PAIRED,2,1;2,,complete_pair,3365559400,3.134421,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534623_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534623_2.fastq
GSE60012,SRR1534624,GSM1463776,PAIRED,2,1;2,,complete_pair,5072950512,4.724553,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534624_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534624_2.fastq
GSE60012,SRR1534625,GSM1463777,PAIRED,2,1;2,,complete_pair,3098175348,2.885401,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534625_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534625_2.fastq
GSE60012,SRR1534679,GSM1463836,SINGLE,1,,,single_or_unknown,6326413688,5.891932,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534679.fastq
GSE60012,SRR1534680,GSM1463837,SINGLE,1,,,single_or_unknown,5722139738,5.329158,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534680.fastq
GSE60012,SRR1534681,GSM1463838,SINGLE,1,,,single_or_unknown,6714365134,6.25324,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534681.fastq
GSE60012,SRR1534682,GSM1463839,SINGLE,1,,,single_or_unknown,5540364442,5.159866,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534682.fastq
GSE60012,SRR1534683,GSM1463840,SINGLE,1,,,single_or_unknown,5501648592,5.12381,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534683.fastq
GSE60012,SRR1534684,GSM1463841,SINGLE,1,,,single_or_unknown,6598467618,6.145302,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534684.fastq
GSE60012,SRR1534685,GSM1463842,SINGLE,1,,,single_or_unknown,5596745262,5.212375,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534685.fastq
GSE60012,SRR1534686,GSM1463843,SINGLE,1,,,single_or_unknown,5269978026,4.90805,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534686.fastq
GSE80672,SRR3440565,GSM2132712,PAIRED,2,1;2,,complete_pair,15618938440,14.54627,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440565_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440565_2.fastq
GSE80672,SRR3440566,GSM2132713,PAIRED,2,1;2,,complete_pair,17154205400,15.976099,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440566_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440566_2.fastq
GSE80672,SRR3440567,GSM2132714,PAIRED,2,1;2,,complete_pair,18015741112,16.778466,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440567_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440567_2.fastq
GSE80672,SRR3440568,GSM2132715,PAIRED,2,1;2,,complete_pair,18685647608,17.402365,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440568_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440568_2.fastq
GSE80672,SRR3440569,GSM2132716,PAIRED,2,1;2,,complete_pair,15562433912,14.493646,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440569_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440569_2.fastq
GSE80672,SRR3440570,GSM2132717,PAIRED,2,1;2,,complete_pair,13904395800,12.949478,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440570_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440570_2.fastq
GSE80672,SRR3440571,GSM2132718,PAIRED,2,1;2,,complete_pair,17950631704,16.717829,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440571_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440571_2.fastq
GSE80672,SRR3440572,GSM2132719,PAIRED,2,1;2,,complete_pair,15677937896,14.601217,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440572_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440572_2.fastq
GSE80672,SRR3440573,GSM2132720,PAIRED,2,1;2,,complete_pair,12687315448,11.815983,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440573_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440573_2.fastq
GSE80672,SRR3440574,GSM2132721,PAIRED,2,1;2,,complete_pair,12680888120,11.809997,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440574_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440574_2.fastq
GSE80672,SRR3440575,GSM2132722,PAIRED,2,1;2,,complete_pair,14254913928,13.275923,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440575_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440575_2.fastq
GSE80672,SRR3440576,GSM2132723,PAIRED,2,1;2,,complete_pair,17911678440,16.68155,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440576_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440576_2.fastq
GSE80672,SRR3440577,GSM2132724,PAIRED,2,1;2,,complete_pair,3951191184,3.679834,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440577_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440577_2.fastq
GSE80672,SRR3440578,GSM2132724,PAIRED,2,1;2,,complete_pair,5190007624,4.833571,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440578_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440578_2.fastq
GSE80672,SRR3440579,GSM2132725,PAIRED,2,1;2,,complete_pair,3300360168,3.0737,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440579_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440579_2.fastq
GSE80672,SRR3440580,GSM2132726,PAIRED,2,1;2,,complete_pair,5233420392,4.874003,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440580_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440580_2.fastq
GSE80672,SRR3440581,GSM2132726,PAIRED,2,1;2,,complete_pair,7716718232,7.186754,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440581_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440581_2.fastq
GSE80672,SRR3440582,GSM2132727,PAIRED,2,1;2,,complete_pair,9662283688,8.998703,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440582_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440582_2.fastq
GSE80672,SRR3440583,GSM2132728,PAIRED,2,1;2,,complete_pair,4074721128,3.79488,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440583_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440583_2.fastq
GSE80672,SRR3440584,GSM2132728,PAIRED,2,1;2,,complete_pair,5940412088,5.53244,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440584_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440584_2.fastq
GSE80672,SRR3440585,GSM2132729,PAIRED,2,1;2,,complete_pair,5128483080,4.776272,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440585_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440585_2.fastq
GSE80672,SRR3440586,GSM2132729,PAIRED,2,1;2,,complete_pair,7656446024,7.130621,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440586_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440586_2.fastq
GSE80672,SRR3440587,GSM2132730,PAIRED,2,1;2,,complete_pair,6538112760,6.089092,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440587_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440587_2.fastq
GSE80672,SRR3440588,GSM2132731,PAIRED,2,1;2,,complete_pair,3528870888,3.286517,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440588_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440588_2.fastq
GSE80672,SRR3440589,GSM2132731,PAIRED,2,1;2,,complete_pair,5076136456,4.72752,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440589_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440589_2.fastq
GSE80672,SRR3440590,GSM2132732,PAIRED,2,1;2,,complete_pair,2941235544,2.739239,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440590_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440590_2.fastq
GSE80672,SRR3440591,GSM2132733,PAIRED,2,1;2,,complete_pair,3611993760,3.363931,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440591_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440591_2.fastq
GSE80672,SRR3440592,GSM2132733,PAIRED,2,1;2,,complete_pair,4967787352,4.626613,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440592_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440592_2.fastq
GSE80672,SRR3440593,GSM2132734,PAIRED,2,1;2,,complete_pair,6141142200,5.719384,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440593_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440593_2.fastq
GSE80672,SRR3440594,GSM2132735,PAIRED,2,1;2,,complete_pair,6790357080,6.324013,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440594_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440594_2.fastq
GSE80672,SRR3440595,GSM2132735,PAIRED,2,1;2,,complete_pair,10658346456,9.926359,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440595_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440595_2.fastq
GSE80672,SRR3440596,GSM2132736,PAIRED,2,1;2,,complete_pair,3146657616,2.930553,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440596_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440596_2.fastq
GSE80672,SRR3440597,GSM2132737,PAIRED,2,1;2,,complete_pair,4104605088,3.822711,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440597_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440597_2.fastq
GSE80672,SRR3440598,GSM2132738,PAIRED,2,1;2,,complete_pair,7462050440,6.949576,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440598_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440598_2.fastq
GSE80672,SRR3440599,GSM2132739,PAIRED,2,1;2,,complete_pair,4624458440,4.306863,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440599_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440599_2.fastq
GSE80672,SRR3440600,GSM2132740,PAIRED,2,1;2,,complete_pair,4803799544,4.473887,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440600_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440600_2.fastq
GSE80672,SRR3440601,GSM2132740,PAIRED,2,1;2,,complete_pair,6956341480,6.478598,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440601_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440601_2.fastq
GSE80672,SRR3440602,GSM2132741,PAIRED,2,1;2,,complete_pair,1540037376,1.434272,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440602_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440602_2.fastq
GSE80672,SRR3440603,GSM2132741,PAIRED,2,1;2,,complete_pair,4602604504,4.286509,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440603_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440603_2.fastq
GSE80672,SRR3440604,GSM2132742,PAIRED,2,1;2,,complete_pair,4994900264,4.651863,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440604_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440604_2.fastq
GSE80672,SRR3440605,GSM2132743,PAIRED,2,1;2,,complete_pair,4455695904,4.14969,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440605_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440605_2.fastq
GSE80672,SRR3440606,GSM2132743,PAIRED,2,1;2,,complete_pair,6470134904,6.025783,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440606_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440606_2.fastq
GSE80672,SRR3440607,GSM2132744,PAIRED,2,1;2,,complete_pair,6319360888,5.885363,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440607_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440607_2.fastq
GSE80672,SRR3440608,GSM2132744,PAIRED,2,1;2,,complete_pair,9231212376,8.597236,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440608_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440608_2.fastq
GSE80672,SRR3440609,GSM2132745,PAIRED,2,1;2,,complete_pair,4187084544,3.899526,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440609_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440609_2.fastq
GSE80672,SRR3440610,GSM2132745,PAIRED,2,1;2,,complete_pair,6899919080,6.42605,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440610_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440610_2.fastq
GSE80672,SRR3440611,GSM2132746,PAIRED,2,1;2,,complete_pair,5201360776,4.844145,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440611_1.fastq;/data/mouse_methyl/raw/GSE80672/fastq/SRR3440611_2.fastq
