archive_or_file,available,content_type,dataset,filelist_error,filelist_size_bytes,filelist_time,filelist_type,head_error,http_status,remote_last_modified,remote_size_bytes,supplement_name,supplement_url
File,,,GSE233879,,9343681,06/01/2023 07:39:03,WIG,,,,,GSM7438452_Blood_Unsorted_6M_TX_RRBS_rep3.wig.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7438452_Blood_Unsorted_6M_TX_RRBS_rep3.wig.gz
File,,,GSE233879,,9833957,06/01/2023 07:39:08,WIG,,,,,GSM7438453_Blood_Unsorted_6M_TX_RRBS_rep4.wig.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7438453_Blood_Unsorted_6M_TX_RRBS_rep4.wig.gz
File,,,GSE233879,,17714233,07/25/2023 21:25:12,BW,,,,,GSM7664990_HSC_ATAC_young_1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664990_HSC_ATAC_young_1.bw
File,,,GSE233879,,39331421,07/25/2023 21:25:12,BW,,,,,GSM7664991_HSC_ATAC_young_2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664991_HSC_ATAC_young_2.bw
File,,,GSE233879,,16971695,07/25/2023 21:25:13,BW,,,,,GSM7664992_HSC_ATAC_young_3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664992_HSC_ATAC_young_3.bw
File,,,GSE233879,,24079911,07/25/2023 21:25:10,BW,,,,,GSM7664993_HSC_ATAC_old_1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664993_HSC_ATAC_old_1.bw
File,,,GSE233879,,20894708,07/25/2023 21:25:11,BW,,,,,GSM7664994_HSC_ATAC_old_2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664994_HSC_ATAC_old_2.bw
File,,,GSE233879,,26332625,07/25/2023 21:25:11,BW,,,,,GSM7664995_HSC_ATAC_old_3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664995_HSC_ATAC_old_3.bw
File,,,GSE233879,,33884305,07/25/2023 21:30:50,BW,,,,,GSM7664996_HSC_old_CD150_low_ATAC_rep1_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664996_HSC_old_CD150_low_ATAC_rep1_pair.bw
File,,,GSE233879,,40001926,07/25/2023 21:30:50,BW,,,,,GSM7664997_HSC_old_CD150_low_ATAC_rep2_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664997_HSC_old_CD150_low_ATAC_rep2_pair.bw
File,,,GSE233879,,32835778,07/25/2023 21:30:51,BW,,,,,GSM7664998_HSC_old_CD150_low_ATAC_rep3_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664998_HSC_old_CD150_low_ATAC_rep3_pair.bw
File,,,GSE233879,,39546343,07/25/2023 21:30:47,BW,,,,,GSM7664999_HSC_old_CD150_high_ATAC_rep1_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7664999_HSC_old_CD150_high_ATAC_rep1_pair.bw
File,,,GSE233879,,38329988,07/25/2023 21:30:48,BW,,,,,GSM7665000_HSC_old_CD150_high_ATAC_rep2_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665000_HSC_old_CD150_high_ATAC_rep2_pair.bw
File,,,GSE233879,,41526339,07/25/2023 21:30:49,BW,,,,,GSM7665001_HSC_old_CD150_high_ATAC_rep3_pair.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665001_HSC_old_CD150_high_ATAC_rep3_pair.bw
File,,,GSE233879,,35638875,07/25/2023 21:30:09,BW,,,,,GSM7665002_H3K4me3_CD150_Low_rep1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665002_H3K4me3_CD150_Low_rep1.bw
File,,,GSE233879,,72176939,07/25/2023 21:30:10,BW,,,,,GSM7665003_H3K4me3_CD150_Low_rep2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665003_H3K4me3_CD150_Low_rep2.bw
File,,,GSE233879,,47346546,07/25/2023 21:30:11,BW,,,,,GSM7665004_H3K4me3_CD150_Low_rep3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665004_H3K4me3_CD150_Low_rep3.bw
File,,,GSE233879,,60624213,07/25/2023 21:30:05,BW,,,,,GSM7665005_H3K4me3_CD150_High_rep1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665005_H3K4me3_CD150_High_rep1.bw
File,,,GSE233879,,55117830,07/25/2023 21:30:07,BW,,,,,GSM7665006_H3K4me3_CD150_High_rep2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665006_H3K4me3_CD150_High_rep2.bw
File,,,GSE233879,,55024287,07/25/2023 21:30:08,BW,,,,,GSM7665007_H3K4me3_CD150_High_rep3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665007_H3K4me3_CD150_High_rep3.bw
File,,,GSE233879,,96341161,07/25/2023 21:29:56,BW,,,,,GSM7665008_H3K27ac_CD150_Low_rep1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665008_H3K27ac_CD150_Low_rep1.bw
File,,,GSE233879,,193198078,07/25/2023 21:29:59,BW,,,,,GSM7665009_H3K27ac_CD150_Low_rep2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665009_H3K27ac_CD150_Low_rep2.bw
File,,,GSE233879,,171030632,07/25/2023 21:30:03,BW,,,,,GSM7665010_H3K27ac_CD150_Low_rep3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665010_H3K27ac_CD150_Low_rep3.bw
File,,,GSE233879,,71488613,07/25/2023 21:29:48,BW,,,,,GSM7665011_H3K27ac_CD150_High_rep1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665011_H3K27ac_CD150_High_rep1.bw
File,,,GSE233879,,151988225,07/25/2023 21:29:50,BW,,,,,GSM7665012_H3K27ac_CD150_High_rep2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665012_H3K27ac_CD150_High_rep2.bw
File,,,GSE233879,,146489711,07/25/2023 21:29:54,BW,,,,,GSM7665013_H3K27ac_CD150_High_rep3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM7665013_H3K27ac_CD150_High_rep3.bw
File,,,GSE233879,,23498101,06/10/2024 12:13:03,COV,,,,,GSM8316447_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316447_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep1.bismark.cov.gz
File,,,GSE233879,,23372156,06/10/2024 12:13:11,COV,,,,,GSM8316448_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316448_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep2.bismark.cov.gz
File,,,GSE233879,,21806259,06/10/2024 12:13:19,COV,,,,,GSM8316449_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316449_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep3.bismark.cov.gz
File,,,GSE233879,,23873524,06/10/2024 12:13:27,COV,,,,,GSM8316450_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316450_Blood_Recipient_old_HSCs_10M_TX_RRBS_rep4.bismark.cov.gz
File,,,GSE233879,,21670319,06/10/2024 12:13:34,COV,,,,,GSM8316451_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316451_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep1.bismark.cov.gz
File,,,GSE233879,,21122517,06/10/2024 12:13:41,COV,,,,,GSM8316452_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316452_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep2.bismark.cov.gz
File,,,GSE233879,,19992012,06/10/2024 12:13:48,COV,,,,,GSM8316453_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316453_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep3.bismark.cov.gz
File,,,GSE233879,,20173349,06/10/2024 12:13:55,COV,,,,,GSM8316454_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316454_Blood_Recipient_young_HSCs_10M_TX_RRBS_rep4.bismark.cov.gz
File,,,GSE233879,,19806374,06/10/2024 12:14:02,COV,,,,,GSM8316455_Old_HSC_CD150L_RRBS_rep3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316455_Old_HSC_CD150L_RRBS_rep3.bismark.cov.gz
File,,,GSE233879,,20429184,06/10/2024 12:14:09,COV,,,,,GSM8316456_Old_HSC_CD150L_RRBS_rep4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316456_Old_HSC_CD150L_RRBS_rep4.bismark.cov.gz
File,,,GSE233879,,19767885,06/10/2024 12:14:16,COV,,,,,GSM8316457_Old_HSC_CD150H_RRBS_rep3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316457_Old_HSC_CD150H_RRBS_rep3.bismark.cov.gz
File,,,GSE233879,,20127166,06/10/2024 12:14:23,COV,,,,,GSM8316458_Old_HSC_CD150H_RRBS_rep4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE233nnn/GSE233879/suppl/GSM8316458_Old_HSC_CD150H_RRBS_rep4.bismark.cov.gz
Archive,True,application/x-tar,GSE276335,,2744565760,05/15/2026 13:22:10,TAR,,200,"Fri, 15 May 2026 17:22:10 GMT",2744565760,GSE276335_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSE276335_RAW.tar
File,,,GSE276335,,270082984,09/03/2024 12:02:03,COV,,,,,GSM8496685_45b_file_list_merged_WGBSy1.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496685_45b_file_list_merged_WGBSy1.cov.gz
File,,,GSE276335,,269674727,09/03/2024 12:02:04,COV,,,,,GSM8496686_45b_file_list_merged_WGBSy2.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496686_45b_file_list_merged_WGBSy2.cov.gz
File,,,GSE276335,,259881881,09/03/2024 12:02:05,COV,,,,,GSM8496687_45b_file_list_merged_WGBSy3.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496687_45b_file_list_merged_WGBSy3.cov.gz
File,,,GSE276335,,264817441,09/03/2024 12:01:59,COV,,,,,GSM8496688_45b_file_list_merged_WGBS1.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496688_45b_file_list_merged_WGBS1.cov.gz
File,,,GSE276335,,263443168,09/03/2024 12:02:00,COV,,,,,GSM8496689_45b_file_list_merged_WGBS2.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496689_45b_file_list_merged_WGBS2.cov.gz
File,,,GSE276335,,275938071,09/03/2024 12:02:02,COV,,,,,GSM8496690_45b_file_list_merged_WGBS3.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496690_45b_file_list_merged_WGBS3.cov.gz
File,,,GSE276335,,291358937,09/03/2024 12:02:10,COV,,,,,GSM8496691_Y2_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496691_Y2_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE276335,,294318601,09/03/2024 12:02:11,COV,,,,,GSM8496692_Y3_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496692_Y3_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE276335,,277129644,09/03/2024 17:03:39,COV,,,,,GSM8496693_O1_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496693_O1_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE276335,,272695019,09/03/2024 16:59:29,COV,,,,,GSM8496694_O4_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496694_O4_F_HSC_1_val_1_bismark_bt2_pe.bismark.cov.gz
File,,,GSE276335,,282672,09/04/2024 13:02:43,TXT,,,,,GSM8496695_fc_KO_O1_S1_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496695_fc_KO_O1_S1_R1_001.txt.gz
File,,,GSE276335,,278186,09/04/2024 13:02:43,TXT,,,,,GSM8496696_fc_KO_O2_S2_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496696_fc_KO_O2_S2_R1_001.txt.gz
File,,,GSE276335,,278700,09/04/2024 13:02:43,TXT,,,,,GSM8496697_fc_KO_O3_S3_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496697_fc_KO_O3_S3_R1_001.txt.gz
File,,,GSE276335,,259567,09/04/2024 13:02:43,TXT,,,,,GSM8496698_fc_KO_Y1_S4_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496698_fc_KO_Y1_S4_R1_001.txt.gz
File,,,GSE276335,,278146,09/04/2024 13:02:43,TXT,,,,,GSM8496699_fc_KO_Y2_S5_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496699_fc_KO_Y2_S5_R1_001.txt.gz
File,,,GSE276335,,270083,09/04/2024 13:02:43,TXT,,,,,GSM8496700_fc_KO_Y3_S6_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496700_fc_KO_Y3_S6_R1_001.txt.gz
File,,,GSE276335,,271008,09/04/2024 13:02:43,TXT,,,,,GSM8496701_fc_KO_Y4_S7_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496701_fc_KO_Y4_S7_R1_001.txt.gz
File,,,GSE276335,,272604,09/04/2024 13:02:44,TXT,,,,,GSM8496702_fc_WT_Y1_S8_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496702_fc_WT_Y1_S8_R1_001.txt.gz
File,,,GSE276335,,269036,09/04/2024 13:02:44,TXT,,,,,GSM8496703_fc_WT_Y2_S9_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496703_fc_WT_Y2_S9_R1_001.txt.gz
File,,,GSE276335,,274769,09/04/2024 13:02:44,TXT,,,,,GSM8496704_fc_WT_Y3_S10_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496704_fc_WT_Y3_S10_R1_001.txt.gz
File,,,GSE276335,,276883,09/04/2024 13:02:44,TXT,,,,,GSM8496705_fc_WT_Y4_S11_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496705_fc_WT_Y4_S11_R1_001.txt.gz
File,,,GSE276335,,277640,09/04/2024 13:02:44,TXT,,,,,GSM8496706_fc_IB15_1_KO_O4_S1_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496706_fc_IB15_1_KO_O4_S1_R1_001.txt.gz
File,,,GSE276335,,274596,09/04/2024 13:02:44,TXT,,,,,GSM8496707_fc_IB15_2_KO_O5_S2_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496707_fc_IB15_2_KO_O5_S2_R1_001.txt.gz
File,,,GSE276335,,272663,09/04/2024 13:02:44,TXT,,,,,GSM8496708_fc_IB15_3_WT_O1_S3_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496708_fc_IB15_3_WT_O1_S3_R1_001.txt.gz
File,,,GSE276335,,273087,09/04/2024 13:02:44,TXT,,,,,GSM8496709_fc_IB15_4_WT_O2_S4_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496709_fc_IB15_4_WT_O2_S4_R1_001.txt.gz
File,,,GSE276335,,271962,09/04/2024 13:02:44,TXT,,,,,GSM8496710_fc_IB15_5_WT_O3_S5_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496710_fc_IB15_5_WT_O3_S5_R1_001.txt.gz
File,,,GSE276335,,276025,09/04/2024 13:02:44,TXT,,,,,GSM8496711_fc_IB15_6_WT_O4_S6_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496711_fc_IB15_6_WT_O4_S6_R1_001.txt.gz
File,,,GSE276335,,271557,09/04/2024 13:02:44,TXT,,,,,GSM8496712_fc_IB15_7_KO_O6_S7_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496712_fc_IB15_7_KO_O6_S7_R1_001.txt.gz
File,,,GSE276335,,270188,09/04/2024 13:02:44,TXT,,,,,GSM8496713_fc_IB15_8_KO_O7_S8_R1_001.txt.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE276nnn/GSE276335/suppl/GSM8496713_fc_IB15_8_KO_O7_S8_R1_001.txt.gz
Archive,True,application/x-tar,GSE286302,,6347182080,03/09/2026 00:19:58,TAR,,200,"Mon, 09 Mar 2026 04:19:58 GMT",6347182080,GSE286302_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSE286302_RAW.tar
File,,,GSE286302,,34647489,01/09/2025 00:43:02,COV,,,,,GSM8723111_liver_Young1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723111_liver_Young1.bismark.cov.gz
File,,,GSE286302,,40064834,01/09/2025 01:21:09,COV,,,,,GSM8723112_liver_Young2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723112_liver_Young2.bismark.cov.gz
File,,,GSE286302,,194620717,01/09/2025 02:08:22,COV,,,,,GSM8723113_liver_Young3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723113_liver_Young3.bismark.cov.gz
File,,,GSE286302,,163668295,01/09/2025 02:41:49,COV,,,,,GSM8723114_liver_Young4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723114_liver_Young4.bismark.cov.gz
File,,,GSE286302,,34285385,01/08/2025 22:32:43,COV,,,,,GSM8723115_liver_Aged_Vehicle1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723115_liver_Aged_Vehicle1.bismark.cov.gz
File,,,GSE286302,,34679837,01/08/2025 23:09:34,COV,,,,,GSM8723116_liver_Aged_Vehicle2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723116_liver_Aged_Vehicle2.bismark.cov.gz
File,,,GSE286302,,155909777,01/08/2025 23:56:49,COV,,,,,GSM8723117_liver_Aged_Vehicle3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723117_liver_Aged_Vehicle3.bismark.cov.gz
File,,,GSE286302,,157632688,01/09/2025 00:20:49,COV,,,,,GSM8723118_liver_Aged_Vehicle4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723118_liver_Aged_Vehicle4.bismark.cov.gz
File,,,GSE286302,,31021342,01/08/2025 20:40:24,COV,,,,,GSM8723119_liver_Aged_3dA1.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723119_liver_Aged_3dA1.bismark.cov.gz
File,,,GSE286302,,27675962,01/08/2025 21:19:17,COV,,,,,GSM8723120_liver_Aged_3dA2.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723120_liver_Aged_3dA2.bismark.cov.gz
File,,,GSE286302,,172632579,01/08/2025 21:45:46,COV,,,,,GSM8723121_liver_Aged_3dA3.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723121_liver_Aged_3dA3.bismark.cov.gz
File,,,GSE286302,,186541977,01/08/2025 22:09:16,COV,,,,,GSM8723122_liver_Aged_3dA4.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723122_liver_Aged_3dA4.bismark.cov.gz
File,,,GSE286302,,132007125,01/08/2025 04:21:06,COV,,,,,GSM8723123_S1-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723123_S1-Liver.bismark.cov.gz
File,,,GSE286302,,151509970,01/08/2025 04:22:45,COV,,,,,GSM8723124_S11-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723124_S11-Liver.bismark.cov.gz
File,,,GSE286302,,147982185,01/08/2025 04:24:21,COV,,,,,GSM8723125_S12-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723125_S12-Liver.bismark.cov.gz
File,,,GSE286302,,141177365,01/08/2025 03:42:56,COV,,,,,GSM8723126_C1-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723126_C1-Liver.bismark.cov.gz
File,,,GSE286302,,140610746,01/08/2025 03:45:34,COV,,,,,GSM8723127_C2-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723127_C2-Liver.bismark.cov.gz
File,,,GSE286302,,155755601,01/08/2025 03:47:10,COV,,,,,GSM8723128_C3-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723128_C3-Liver.bismark.cov.gz
File,,,GSE286302,,137912333,01/08/2025 03:49:26,COV,,,,,GSM8723129_C6-Liver.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723129_C6-Liver.bismark.cov.gz
File,,,GSE286302,,108310514,01/08/2025 04:17:04,COV,,,,,GSM8723130_GY3M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723130_GY3M.bismark.cov.gz
File,,,GSE286302,,122134429,01/08/2025 04:18:50,COV,,,,,GSM8723131_GY4M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723131_GY4M.bismark.cov.gz
File,,,GSE286302,,120189201,01/08/2025 04:19:32,COV,,,,,GSM8723132_GY5M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723132_GY5M.bismark.cov.gz
File,,,GSE286302,,132299976,01/08/2025 04:20:19,COV,,,,,GSM8723133_GY6M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723133_GY6M.bismark.cov.gz
File,,,GSE286302,,134710550,01/08/2025 03:51:42,COV,,,,,GSM8723134_GA2M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723134_GA2M.bismark.cov.gz
File,,,GSE286302,,116584150,01/08/2025 03:52:43,COV,,,,,GSM8723135_GA3M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723135_GA3M.bismark.cov.gz
File,,,GSE286302,,218432829,01/08/2025 03:54:36,COV,,,,,GSM8723136_GA6M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723136_GA6M.bismark.cov.gz
File,,,GSE286302,,132646821,01/08/2025 03:57:22,COV,,,,,GSM8723137_GC1M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723137_GC1M.bismark.cov.gz
File,,,GSE286302,,169853975,01/08/2025 04:01:49,COV,,,,,GSM8723138_GC3M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723138_GC3M.bismark.cov.gz
File,,,GSE286302,,136827026,01/08/2025 04:04:25,COV,,,,,GSM8723139_GC4M.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE286nnn/GSE286302/suppl/GSM8723139_GC4M.bismark.cov.gz
